name,address,city,state,zip_code,county,license_number,phone,email,provider_type_raw,type,ages_served_raw,age_min_months,age_max_months,age_range_min,age_range_max,capacity,slug,source,source_url,source_as_of_date,is_verified_by_gov,is_profile_public,lat,lng,geocode_status
Lafayette Ave. After School Program,221 Lafayette Ave,Chatham,NJ,07928,Morris,14LAF0001,+19085345935,cpipeling@theworkfamilyconnection.org,Child Care Center,daycare,6 - 13 years,72,156,72,156,60.0,lafayette-ave-after-school-program-chatham-nj-8fd8ff,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
KinderCare Learning Center,162 East Main Street,Denville,NJ,07834,Morris,14KIN0012,+19736254555,denville@kindercare.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,62.0,kindercare-learning-center-denville-nj-8afa94,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Kindercare Learning Center,45 Whippany Rd,Whippany,NJ,07981,Morris,14KIN0010,+19734283724,whippany@kindercare.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,181.0,kindercare-learning-center-whippany-nj-61bdd1,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Arrow Academy Daycare,43-45 South Jefferson Road,Whippany,NJ,07981,Morris,14KIN0009,+19734630123,monesha@thearrowacademy.org,Child Care Center,daycare,0 - 6 years,0,72,0,72,72.0,arrow-academy-daycare-whippany-nj-85f26f,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Kindercare Learning Center,7R Naughright Rd,Mount Olive,NJ,07828,Morris,14KIN0008,+19086849273,kstauffer@kindercare.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,120.0,kindercare-learning-center-mount-olive-nj-019dfc,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
KinderCare Learning Center #1170,146 Main Street,Lincoln Park,NJ,07035,Morris,14KIN0005,+19736946433,301170@kindercare.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,89.0,kindercare-learning-center-1170-lincoln-park-nj-37c002,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
King Of Kings Preschool,145 Rt 46 West,Mountain Lakes,NJ,07046,Morris,14KIN0004,+19733344085,kofkpres@optonline.net,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,80.0,king-of-kings-preschool-mountain-lakes-nj-b5784d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Bright Horizons at Mt. Olive,101 Route 206 South,Flanders,NJ,07836,Morris,14KID0018,+19734269311,mountolive@brighthorizons.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,153.0,bright-horizons-at-mt-olive-flanders-nj-389bc4,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"A-2-Z Academy of Early Learning , LLC",43 B Newburgh Road,Hackettstown,NJ,07840,Morris,14KID0011,+19086843510,mssuea2z@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,122.0,a-2-z-academy-of-early-learning-llc-hackettstown-nj-b21dc8,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Bright Horizons at Rockaway,295 Route 46 West,Rockaway,NJ,07866,Morris,14KID0007,+19735867775,rockaway@brighthorizons.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,160.0,bright-horizons-at-rockaway-rockaway-nj-059b84,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Just Kidz,480 S Beverwyck Rd,Parsippany,NJ,07054,Morris,14JUS0001,+19738840505,justkidznj@aol.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,42.0,just-kidz-parsippany-nj-3ac9af,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Joyful Noise Nursery School & D C C,400 Speedwell Ave,Morris Plains,NJ,07950,Morris,14JOY0001,+19735399514,director@jn.mppresby.org,Child Care Center,daycare,0 - 6 years,0,72,0,72,163.0,joyful-noise-nursery-school-d-c-c-morris-plains-nj-409953,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Jefferson Child Care & Education Center,White Rock School,Oak Ridge,NJ,07438,Morris,14JEF0008,+19732082191,jccec@oponline.net,Child Care Center,daycare,6 - 13 years,72,156,72,156,45.0,jefferson-child-care-education-center-oak-ridge-nj-9cf693,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Jefferson Child Care & Education Center,Arthur Stanlick School,Lake Hopatcong,NJ,07849,Morris,14JEF0004,+19736632704,info@jeffersonchildcare.org,Child Care Center,daycare,6 - 13 years,72,156,72,156,84.0,jefferson-child-care-education-center-lake-hopatcong-nj-4e3078,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Jefferson Child Care & Education Center,29 Nolan'S Point Rd,Lake Hopatcong,NJ,07849,Morris,14JEF0001,+19736632704,lisas@jeffersonchildcare.org,Child Care Center,daycare,0 - 13 years,0,156,0,156,109.0,jefferson-child-care-education-center-lake-hopatcong-nj-4e3078,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Chapel Preschool,264 Jacksonville Rd,Lincoln Park,NJ,07035,Morris,14JAC0003,+19733342798,jasmine@thechapel.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,175.0,the-chapel-preschool-lincoln-park-nj-e3f68e,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Imagine and Learn Childcare Center,15 1/2 Mcfarlan Street,Dover,NJ,07801,Morris,14IMA0002,+19733288888,teachingcreative913@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,28.0,imagine-and-learn-childcare-center-dover-nj-fa9e8d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Hilltop Christian Nursery School,14 Hilltop Rd,Mendham,NJ,07945,Morris,14HIL0002,+19735430054,directorhcns@gmail.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,52.0,hilltop-christian-nursery-school-mendham-nj-53af71,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Hillside Preschool,113 B South Hillside Ave,Succasunna,NJ,07876,Morris,14HIL0001,+19735846040,office@hillsidepreschoolnj.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,80.0,hillside-preschool-succasunna-nj-3b102d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Heritage Children's Academy,1360 Sussex Tpke,Randolph,NJ,07869,Morris,14HER0001,+19738952277,director.sussex@cadence-academy.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,141.0,heritage-children-s-academy-randolph-nj-3da925,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Hearts and Hands Preschool Program,1675 Us Hwy 46,Parsippany,NJ,07054,Morris,14HEA0005,+19732575550,heartsandhands@pcparsippany.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,80.0,hearts-and-hands-preschool-program-parsippany-nj-f41661,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Growing Place,155 Kinnelon Rd,Kinnelon,NJ,07405,Morris,14GRO0001,+19738388656,thegrowingplacenj@gmail.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,37.0,the-growing-place-kinnelon-nj-8ea8fe,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Goddard School,311 Smith Road,Parsippany,NJ,07054,Morris,14GOD0005,+19733865550,parsippanynj@goddardschools.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,150.0,the-goddard-school-parsippany-nj-2938fb,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Goddard School,244 Rte. 206 S,Flanders,NJ,07836,Morris,14GOD0004,+19735981555,dflandersnj@goddardschools.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,120.0,the-goddard-school-flanders-nj-3722cc,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Goddard School,2 Jacksonville Rd,Towaco,NJ,07082,Morris,14GOD0003,+19732999600,dmontvillenj@goddardschools.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,165.0,goddard-school-towaco-nj-fed153,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Goddard School,1570 Sussex Tpke,Randolph,NJ,07869,Morris,14GOD0002,+19735841154,randolphnj@goddardschools.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,135.0,the-goddard-school-randolph-nj-caa4ea,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Goddard School,"3175 Route 10 East, Suite 1",Denville,NJ,07834,Morris,14GOD0001,+19733288588,denvillenj@goddardschools.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,151.0,the-goddard-school-denville-nj-145863,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Gingham Giraffe Preschool,234 Southern Blvd,Chatham,NJ,07928,Morris,14GIN0001,+19736350033,director@ginghamgiraffe.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,153.0,the-gingham-giraffe-preschool-chatham-nj-5fa307,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Fun-N-Friends Nursery School,58 Drakesdale Rd,Flanders,NJ,07836,Morris,14FUN0001,+19735840365,funnfriendsupc@yahoo.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,59.0,fun-n-friends-nursery-school-flanders-nj-80cbbd,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"Friendship Center, Inc.",420 Schooley'S Mountain Road,Hackettstown,NJ,07840,Morris,14FRI0001,+19088522221,jjensen@friendshipctrchildcare.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,60.0,friendship-center-inc-hackettstown-nj-7d7012,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The F M Kirby Children's Center,54 E Street,Madison,NJ,07940,Morris,14FMK0002,+19733774945,kmatrisciano@madisonymca.org,Child Care Center,daycare,0 - 13 years,0,156,0,156,335.0,the-f-m-kirby-children-s-center-madison-nj-dad3f4,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Flanders Valley Country Day School,6 Bartley - Chester Rd,Flanders,NJ,07836,Morris,14FLA0001,+19739277372,flandersvalleycountrydayschool@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,60.0,flanders-valley-country-day-school-flanders-nj-1bf8bb,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
First Presbyterian Cooperative Nursery School,35 Church Street,Rockaway,NJ,07866,Morris,14FIR0003,+19735863665,directorpccns@gmail.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,50.0,first-presbyterian-cooperative-nursery-school-rockaway-nj-408e92,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
El Primer Paso Ltd,29 Segur Street,Dover,NJ,07801,Morris,14ELP0001,+19733610880,director@elprimerpaso.org,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,27.0,el-primer-paso-ltd-dover-nj-52f914,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
East Hanover Child Care Center,55 Eagle Rock Avenue #2,East Hanover,NJ,07936,Morris,14EAS0002,+19735817100,ehchildcare@aol.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,146.0,east-hanover-child-care-center-east-hanover-nj-e75c78,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
East Hanover Co-operative Nursery School,469 Ridgedale Ave,East Hanover,NJ,07936,Morris,14EAS0001,+19735150477,ehcoopdirector@gmail.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,60.0,east-hanover-co-operative-nursery-school-east-hanover-nj-4723b1,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Acorn Academy LLC,24 Madison Avenue,Madison,NJ,07940,Morris,14DRE0001,+19735208889,ksalo@acornacademyofmadison.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,90.0,acorn-academy-llc-madison-nj-4f3b37,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"Dover Child Care Center, Inc. Infant/Toddler and Pre-School",50 N Morris Street,Dover,NJ,07801,Morris,14DOV0003,+19733660277,dianakq1993@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,90.0,dover-child-care-center-inc-infant-toddler-and-pre-school-dover-nj-a01698,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Dogwood School,8 Dogwood Dr,Chester,NJ,07930,Morris,14DOG0001,+19088797477,lisa@thedogwoodschool.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,49.0,the-dogwood-school-chester-nj-011762,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Dennis O'Brien School,418 Mineral Spring Dr,Dover,NJ,07801,Morris,14DEN0002,+18624322289,jennifer@wmaymca.org,Child Care Center,daycare,6 - 13 years,72,156,72,156,39.0,dennis-o-brien-school-dover-nj-aa31de,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Denville Community Church Pre-School,190 Diamond Spring Rd,Denville,NJ,07834,Morris,14DEN0001,+19736252456,preschool@denvillecommunitychurch.org,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,60.0,denville-community-church-pre-school-denville-nj-c48e2c,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Cradles To Crayons Childcare-Morristown,16 Pine Street,Morristown,NJ,07960,Morris,14CRA0001,+19735381717,mariamarra73@gmail.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,120.0,cradles-to-crayons-childcare-morristown-morristown-nj-d65a2d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Children's Corner,475 South Street,Morristown,NJ,07960,Morris,14CHI0011,+19735932450,jennifer.tritto@atlantichealth.org,Child Care Center,daycare,0 - 13 years,0,156,0,156,200.0,children-s-corner-morristown-nj-098d34,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Child Development Center at Giralda Farms,Five Giralda Farms,Madison,NJ,07940,Morris,14CHI0010,+19733010812,giraldafarms@brighthorizons.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,160.0,the-child-development-center-at-giralda-farms-madison-nj-7a5865,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Children's Circle,335 Reynolds Ave,Parsippany,NJ,07054,Morris,14CHI0009,+19738843652,childrenscircle@elcaandy.org,Child Care Center,daycare,0 - 13 years,0,156,0,156,104.0,children-s-circle-parsippany-nj-7a7403,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Children on the Green,50 South Park Pl,Morristown,NJ,07960,Morris,14CHI0008,+19739840094,yen@childrenonthegreen.org,Child Care Center,daycare,0 - 13 years,0,156,0,156,120.0,children-on-the-green-morristown-nj-59866b,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Chabad Early Learning Center,65 Pawnee Avenue,Rockaway,NJ,07866,Morris,14CHA0003,+19739838811,info@chabadkidz.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,80.0,chabad-early-learning-center-rockaway-nj-e5e7d1,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Chatham Methodist Preschool,460 Main Street,Chatham,NJ,07928,Morris,14CHA0001,+19736355261,director@chathampreschool.org,Child Care Center,daycare,0 - 6 years,0,72,0,72,82.0,chatham-methodist-preschool-chatham-nj-d41c31,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Catherine Dwyer,665 Mount Hope Avenue,Wharton,NJ,07885,Morris,14CAT0001,+18624322236,jennifer@randolphymca.org,Child Care Center,daycare,6 - 13 years,72,156,72,156,60.0,catherine-dwyer-wharton-nj-9e94f8,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Carousel of Learning,244 Kingston Road,Parsippany,NJ,07054,Morris,14CAR0002,+12019563047,tmfedorchak@gmail.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,89.0,carousel-of-learning-parsippany-nj-f4a229,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Canfield Kids,42 Canfield Ave,Mine Hill,NJ,07803,Morris,14CAN0006,+19733661864,canfieldkids@gmail.com,Child Care Center,daycare,6 - 13 years,72,156,72,156,75.0,canfield-kids-mine-hill-nj-c155b9,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Kidoodle Learning Center,1360 Route 23 North Suite 6,Butler,NJ,07405,Morris,14BUT0001,+19738506570,info@kidlc.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,75.0,kidoodle-learning-center-butler-nj-7f14ec,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Brooklake School (The Work-Family Connection),Brooklake Rd,Florham Park,NJ,07932,Morris,14BRO0001,+19085345935,cpipeling@theworkfamilyconnection.org,Child Care Center,daycare,6 - 13 years,72,156,72,156,40.0,brooklake-school-the-work-family-connection-florham-park-nj-d8087e,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Briarwood School (The Work-Family Connection),Briarwood Rd,Florham Park,NJ,07932,Morris,14BRI0006,+19085345935,cpipeling@theworkfamilyconnection.org,Child Care Center,daycare,6 - 13 years,72,156,72,156,100.0,briarwood-school-the-work-family-connection-florham-park-nj-ea6b77,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Bright Horizons Children's Center,2 Dryden Way,Parsippany,NJ,07054,Morris,14BRI0003,+19738290768,parsippany@brighthorizons.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,104.0,bright-horizons-children-s-center-parsippany-nj-37c0d0,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Boys and Girls Club of Pequannock,19 Oak Ave,Pequannock,NJ,07440,Morris,14BOY0001,+19736339007,daltman@bgcnwnj.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,144.0,boys-and-girls-club-of-pequannock-pequannock-nj-f64ebc,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Blue Skies Day Care,83 W Main Street,Rockaway,NJ,07866,Morris,14BLU0001,+19737159737,blueskiesday@aol.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,20.0,blue-skies-day-care-rockaway-nj-5005bf,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Birchwood School,1 Art Street,Dover,NJ,07801,Morris,14BIR0004,+18624323687,jennifer@wmaymca.org,Child Care Center,daycare,6 - 13 years,72,156,72,156,60.0,birchwood-school-dover-nj-9fdea8,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Beanstalk Academy,153 Lakeside Blvd,Landing,NJ,07850,Morris,14BEA0003,+19737703939,thebeanstalkacademy@gmail.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,60.0,the-beanstalk-academy-landing-nj-15569b,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Bayer Childcare Center,25 Whippany Rd,Morristown,NJ,07962,Morris,14BAY0001,+18624045701,bayr.nj@brighthorizons.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,120.0,bayer-childcare-center-morristown-nj-57a259,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"Alphabetland,An Early Childhood Education Center",110 Harrison Street,Boonton,NJ,07005,Morris,14ALP0003,+19735884059,diralpha@jmic.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,60.0,alphabetland-an-early-childhood-education-center-boonton-nj-dc0ad3,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
