county,license_id,provider_type,provider_name,address,city,zip,phone,email,ages_served,capacity
Ocean,15WES0002,Child Care Center,Westminster Nursery School,1070 Hooper Ave,Toms River,08753,(732) 349-0535,wns@pctr.org,2 1/2 - 13 years,200.0
Ocean,15WEE0001,Child Care Center,Wee Care Preschool and Day Care Inc.,603 Route 9,Little Egg Harbor,08087,(609) 296-2606,weecarepreschoolinc@gmail.com,0 - 13 years,87.0
Ocean,15ULT0003,Child Care Center,"The Ultimate Scholar II, Inc.",1200 Bay Blvd,Seaside Heights,08751,(732) 830-5000,ultimatescholarnj@gmail.com,2 1/2 - 13 years,30.0
Ocean,15TUT0001,Child Care Center,Jersey Child Care,920 Cedar Bridge Avenue,Brick,08723,(732) 262-3600,Brick@JerseyChildCare.com,0 - 13 years,180.0
Ocean,15TRE0001,Child Care Center,Treasured Angels,100 Gunning River Road,Barnegat,08005,(609) 698-4422,treasuredangelsnj@gmail.com,0 - 13 years,84.0
"Provider 
County",License Number,Provider Type,Provider Name,Provider Address 1,Provider City,"Provider Zip 
Code","Provider Phone 
Number",Provider Email Address,Ages Served,
Ocean,15TOM0004,Child Care Center,Toms River Nursery School & Kindergarten,1404 Old Freehold Rd,Toms River,08753,(732) 349-4939,cclark@tomsrivernurseryschool.com,2 1/2 - 6 years,110.0
Ocean,15TEN0001,Child Care Center,Tender Years Child Care Inc.,728 Beaver Dam Road,Point Pleasant Boro,08742,(732) 892-9638,info@tenderyearsnj.com,0 - 6 years,110.0
Ocean,15SUN0002,Child Care Center,Sung Star Academy,182 James Street,Toms River,08753,(732) 341-7500,info@sungstaracademy.com,0 - 13 years,174.0
Ocean,15STE0001,Child Care Center,"Stepping Stone Care, LLC",211 Drum Point Road,Brick,08723,(732) 920-5226,office@steppingstonecare.org,0 - 13 years,45.0
Ocean,15STA0004,Child Care Center,Bright Future Child Care LLC,864 Route 37 W,Toms River,08755,(732) 341-3177,snewhouse@bffchildcare.com,0 - 13 years,69.0
Ocean,15SOM0001,Child Care Center,Kids Growing Early Learning Center,399 Dover Road,Toms River,08757,(732) 608-0825,kidsgrowingchildcare@gmail.com,0 - 13 years,55.0
Ocean,15SMA0003,Child Care Center,Smarty Pants,515 Brick Blvd,Brick,08723,(732) 262-8308,smartypantsprivateschool@gmail.com,0 - 13 years,90.0
Ocean,15SAL0002,Child Care Center,The Salvation Army Ocean County Citadel Youth Programs,1738 Route 37 E,Toms River,08753,(732) 270-8393,jessica.bassett@use.salvationarmy.org,6 - 13 years,75.0
Ocean,15SAI0004,Child Care Center,Saint Francis Day Care Center,4700 Long Beach Blvd,Brant Beach,08008,(609) 494-8861,llaudati@stfrancislbi.org,0 - 13 years,125.0
Ocean,15RIN0001,Child Care Center,Ring Around The Rosie,218 Garfield Ave,Island Heights,08732,(732) 674-6611,scowdrick@comcast.net,2 1/2 - 13 years,59.0
Ocean,15RED0002,Child Care Center,Redeemer Lutheran Nursery School,2309 Hwy  70 E,Manchester,08759,(732) 657-0333,rlnsmanchester@gmail.com,2 1/2 - 13 years,30.0
Ocean,15RED0001,Child Care Center,Red Apple Country Day School,232 Route 9 South,Bayville,08721,(732) 237-0405,redapplecdc@yahoo.com,0 - 13 years,50.0
Ocean,15RAI0001,Child Care Center,Happy Days Preschool and Summer Camp,1823 Route 88,Brick,08723,(732) 202-1635,stacey.yourman@inspirededucation.net,0 - 13 years,180.0
Ocean,15PRE0005,Child Care Center,Little Bloomers LLC,400 S. New Prospect Road Unit 16,Jackson,08527,(732) 941-5890,littlebloomersnj@gmail.com,0 - 13 years,58.0
Ocean,15POI0001,Child Care Center,Point Pleasant Recreation Center,1001 River Ave,Point Pleasant,08742,(732) 892-5813,ssilversmith@ptboro.com,2 1/2 - 6 years,33.0
Ocean,15PEP0001,Child Care Center,The Peppermint Tree Child Development Center,1571 Partridge Street,Toms River,08753,(732) 929-2500,val@pepperminttree.com,2 1/2 - 13 years,70.0
Ocean,15OCE0002,Child Care Center,Ocean Early Childhood Center,58 Princeton Ave,Brick,08724,(732) 840-0422,oecc@verizon.net,2 1/2 - 13 years,105.0
Ocean,15NOA0001,Child Care Center,Noah's Ark Day School,127 Wells Mills Road,Waretown,08758,(609) 693-4900,noahsark127@yahoo.com,0 - 13 years,80.0
Ocean,15MER0002,Child Care Center,Hackensack Meridian Early Childhood Education Center at OUMC,980 Rt. 70,Brick,08724,(732) 206-8090,amanda.morgan@hmhn.org,0 - 13 years,75.0
Ocean,15MAR0001,Child Care Center,"Little Giggles Daycare Point, LLC",707 Ocean Road Route 88,Point Pleasant,08742,(732) 899-9390,lgdaycare@yahoo.com,0 - 13 years,52.0
Ocean,15MAN0001,Child Care Center,Manchester HeadStart,2950 Wilbur Ave,Manchester,08759,(732) 657-8076,msaunders@oceaninc.org,2 1/2 - 13 years,32.0
Ocean,15LIT0008,Child Care Center,Little Rascals Early Learning Academy,567 Mantoloking Road,Brick,08723,(732) 262-0001,jennifer@littlerascalsbrick.com,0 - 13 years,90.0
Ocean,15LIT0006,Child Care Center,Littlest Angels' Preschool - Day Care,701 Western Blvd,Lanoka Harbor,08734,(609) 693-6010,vlclittlestangels@gmail.com,0 - 13 years,97.0
Ocean,15LIT0003,Child Care Center,Little Giggles Day Care LLC,2004 Route 88,Brick,08724,(732) 458-2222,lgdaycareandpreschool@gmail.com,0 - 13 years,45.0
Ocean,15LIL0002,Child Care Center,Little Toddlers LLC,2119 Whitesville Road,Toms River,08755,(732) 941-5890,Littlebloomersnj@gmail.com,0 - 13 years,60.0
Ocean,15LEA0001,Child Care Center,The Learning Experience,839 U.S. 9,Bayville,08721,(732) 606-1770,berkeley@tlechildcare.com,0 - 13 years,196.0
Ocean,15LAN0001,Child Care Center,Land of Oz,117 W Lacey Road,Forked River,08731,(609) 693-0404,jmtdep@aol.com,2 1/2 - 13 years,60.0
Ocean,15LAK0003,Child Care Center,Lakewood Head Start,30 E 8th Street,Lakewood,08701,(732) 364-4333,shopson@oceaninc.org,2 1/2 - 6 years,132.0
Ocean,15LAK0002,Child Care Center,Lakewood Multicultural Preschool,100 Ridge Ave,Lakewood,08701,(732) 523-5600,valencialydia12@yahoo.com,0 - 13 years,119.0
Ocean,15KIN0006,Child Care Center,KinderCare Learning Center,10 S New Prospect Rd,Jackson,08527,(732) 961-1500,Jacksontownship@kindercare.com,0 - 13 years,120.0
Ocean,15KIN0005,Child Care Center,Kinder University II Jackson,630 Bennetts Mills Road,Jackson,08527,(732) 928-6888,kinderuniversity630@gmail.com,0 - 13 years,91.0
Ocean,15KIN0001,Child Care Center,KinderCare Learning Center #914,915 Hazelwood Rd,Toms River,08753,(732) 929-3010,ssaid@kindercare.com,0 - 13 years,99.0
Ocean,15HUM0003,Child Care Center,Busy Bees Day Care,219 Atlantic City Blvd,Beachwood,08722,(732) 244-7200,marlena.schuler@yahoo.com,0 - 13 years,43.0
Ocean,15HON0002,Child Care Center,The Honey Tree of Ocean County,818 Beaver Dam Rd,Point Pleasant,08742,(732) 295-0090,honeytreeang@yahoo.com,0 - 13 years,43.0
Ocean,15HOL0001,Child Care Center,Holy Cross Christian Nursery School,1500 Hooper Ave,Toms River,08753,(732) 255-3112,nurseryschool@holycrosstr.com,2 1/2 - 13 years,93.0
Ocean,15HIL0003,Child Care Center,Hilltop Nursery School,1917 Route 37 West,Toms River,08757,(732) 657-6676,info@HilltopNurserySchool.org,0 - 13 years,244.0
Ocean,15HIL0002,Child Care Center,Hill Crest Academy,23 Grove Street,Bayville,08721,(732) 269-8585,hillcrestchild@optonline.net,0 - 13 years,139.0
Ocean,15HAP0002,Child Care Center,Happy Days South Preschool,1445 Forecastle Avenue,Manahawkin,08050,(609) 597-8222,stacey.yourman@inspirededucation.net,2 1/2 - 13 years,35.0
Ocean,15GOO0002,Child Care Center,Good Hands Day Care,582 Plaza Terrace East,Brick,08723,(732) 920-7676,goodhandsdaycarecenter@gmail.com,0 - 13 years,119.0
Ocean,15GOD0005,Child Care Center,BUBBLE FUN CHILD CARE,255 RT 70,TOMS RIVER,08755,(908) 543-5437,bubblefundaycare@gmail.com,0 - 13 years,155.0
Ocean,15GOD0004,Child Care Center,The Goddard School,214 Lacey Rd,Forked River,08731,(609) 971-0051,forkedrivernj@goddardschools.com,0 - 13 years,158.0
Ocean,15GOD0002,Child Care Center,The Goddard School,65 Drum Point Rd,Brick,08724,(732) 920-0229,bricknj@goddardschools.com,0 - 13 years,132.0
Ocean,15GOD0001,Child Care Center,The Goddard School,36 Bey Lea Rd,Toms River,08753,(732) 240-2121,tomsriver1nj@goddardschools.com,0 - 13 years,184.0
Ocean,15FOR0001,Child Care Center,Forever Young Nursery School,1030 Lacey Rd,Forked River,08731,(609) 971-2900,vincentini@hotmail.com,0 - 13 years,85.0
Ocean,15FIR0001,Child Care Center,First Adventure Preschool & Child Care,430 W Lacey Road,Forked River,08731,(609) 693-3778,FIRSTADVENTURE@COMCAST.NET,0 - 13 years,57.0
Ocean,15FAI0001,Child Care Center,Faith Lutheran Church Nursery School,1801 Grand Central Ave,Lavallette,08735,(732) 793-6972,lavapreschool@gmail.com,2 1/2 - 13 years,30.0
Ocean,15DOV0001,Child Care Center,Ocean Kids Academy,1172 CHURCH ROAD,TOMS RIVER,08755,(732) 244-7070,oceankidsacademy@yahoo.com,0 - 13 years,60.0
Ocean,15CRE0001,Child Care Center,Creative Starts Academic Learning Center,225 Old Squan Rd,Brick,08724,(732) 458-3737,creativestarts@verizon.net,0 - 13 years,76.0
Ocean,15CHI0008,Child Care Center,The Children's Palace Inc.,145 Drum Point Road,Brick,08723,(732) 920-2066,childrenspalace2011@hotmail.com,2 1/2 - 13 years,30.0
Ocean,15CHE0002,Child Care Center,Cherry Lane Child Care & Learning Center,808 Main Street,Toms River,08753,(732) 349-7070,admin.cherrylane@verizon.net,0 - 13 years,111.0
Ocean,15BUT0002,Child Care Center,Little Dreamers Academy,1212  Route 166,Toms River,08753,(732) 736-9700,littledreamersacademy22@gmail.com,0 - 13 years,55.0
Ocean,15BUT0001,Child Care Center,Little Cuties 2,2095 W. County Line Road,Jackson,08527,(732) 366-9689,office@littlecutiesnj.com,2 1/2 - 13 years,44.0
Ocean,15BRI0008,Child Care Center,The Learning Ladder of Barnegat,500 Barnegat Blvd N,Barnegat,08005,(609) 660-1800,learningladderofbarnegat@gmail.com,0 - 13 years,62.0
Ocean,15BRI0007,Child Care Center,Brick  Recreation,270 Chambers Bridge Rd,Brick,08723,(732) 451-2086,Jditzel@twp.brick.nj.us,2 1/2 - 6 years,30.0
Ocean,15BRI0006,Child Care Center,Brick Head Start,503 Adamston Road,Brick,08723,(732) 477-1155,shopson@oceaninc.org,2 1/2 - 6 years,60.0
Ocean,15BEA0003,Child Care Center,Beachwood Nursery School,1014 Pinewald Rd,Beachwood,08722,(732) 244-1550,beachwoodnurseryschool@hotmail.com,0 - 13 years,139.0
Ocean,15ASW0001,Child Care Center,As We Grow Child Care,661 Manchester Boulevard,Whiting,08759,(732) 408-1234,Tarynrazz@hotmail.com,0 - 13 years,55.0
Ocean,15ALL0001,Child Care Center,Caterpillar Room Childcare,661 Route 9,Bayville,08721,(732) 228-7261,caterpillarroomchildcare@yahoo.com,0 - 13 years,60.0
Ocean,150500013,Child Care Center,Bright Future Two LLC,1001 Fisher Blvd,Toms River,08753,(732) 341-3177,office@bffchildcare.com,0 - 13 years,30.0
Ocean,150400195,Child Care Center,KCE Champions at Atrim Elementary School,401Niblick Street,Point Pleasant Beach,08742,(609) 664-7388,aleonardi@discoverchampions.com,6 - 13 years,66.0
Ocean,150200181,Child Care Center,The Learning Ladder of Lacey,400 South Main Street,Forked River,08731,(609) 693-7550,learningladderoflacey@gmail.com,0 - 13 years,45.0
Ocean,141100167,Child Care Center,Green Apple Country Day School,2 Vans Way,Toms River,08755,(215) 605-8022,greenapplecdc@yahoo.com,0 - 13 years,70.0
Ocean,131100033,Child Care Center,Sunbeam Christian Preschool of Jackson United Methodist Church,United Methodist Church,Jackson,08527,(732) 833-8808,director@sunbeamchristian.org,2 1/2 - 13 years,43.0
Ocean,130700103,Child Care Center,YKIDS at Bayville Elementary School,356 Atlantic City Blvd.,Bayville,08721,(732) 207-5174,jfriedhoff@ocymca.org,2 1/2 - 13 years,50.0
Ocean,120700035,Child Care Center,YKIDS At Ridgeway Elementary,2861 Ridgeway Road,Manchester,08759,(732) 309-2150,jfriedhoff@ocymca.org,6 - 13 years,60.0
Ocean,120700034,Child Care Center,YKIDS at Manchester Township Elementary School (MTES),101 N. Colonial Drive,Manchester,08759,(732) 341-9622,jfriedhoff@ocymca.org,2 1/2 - 13 years,60.0
Ocean,120400166,Child Care Center,"Shore Kidz Child Care Center, Inc.",1155 Route 72,Manahawkin,08050,(609) 978-0800,salvemom@aol.com,0 - 13 years,52.0
Ocean,120400095,Child Care Center,Y-Kids at Whiting Elementary School,412 Manchester Blvd,Manchester,08759,(732) 762-0268,jfriedhoff@ocymca.org,6 - 13 years,60.0
Ocean,120100185,Child Care Center,Seedling Street Early Learning Center,643-645 Ocean Road,Point Pleasant,08742,(732) 475-6623,Seedlingstreet@comcast.net,0 - 13 years,116.0
Ocean,110900246,Child Care Center,Green Thumb Day Care & Preschool,365 North Main Street,Barnegat,08005,(609) 242-5153,greenthumbdaycare@comcast.net,0 - 13 years,83.0
Ocean,110900105,Child Care Center,Creative Castle Nursery School,2340 Church Road,Toms River,08753,(732) 341-4377,creativecastletr@comcast.net,0 - 13 years,90.0
Ocean,110800144,Child Care Center,Good Sheperd Nursery School,708 Ocean Road,Point Pleasant,08742,(732) 746-3164,GSNSPointPleasant@gmail.com,2 1/2 - 6 years,45.0
Ocean,110400137,Child Care Center,The Learning Experience,90 Bey Lea Road,Toms River,08753,(732) 349-6840,tomsriver@tlechildcare.com,0 - 13 years,165.0
Ocean,110400006,Child Care Center,VIP Daycare LLC,1851 Hooper Avenue,Toms River,08753,(732) 255-2500,vipkids1851@gmail.com,0 - 13 years,60.0
Ocean,110300290,Child Care Center,The Learning Ladder Academy,60 Chambers Bridge Road,Lakewood,08701,(732) 370-9230,learningladderacademy@hotmail.com,0 - 13 years,96.0
Ocean,100300198,Child Care Center,Berkeley Child Care,549 Route 9,Bayville,08721,(732) 269-7676,berkeleychildcare@aol.com,0 - 13 years,40.0
Ocean,100300092,Child Care Center,The Learning Experience,1600 Route 72 West,Manahawkin,08050,(609) 978-2900,manahawkin@tlechildcare.com,0 - 13 years,177.0
Ocean,091000001,Child Care Center,A Shining Star Academy LLC,932 Fischer Blvd Unit 4,Toms River,08753,(732) 270-2722,ddr6423122@yahoo.com,0 - 13 years,30.0
Ocean,090800279,Child Care Center,Point Beach Prep Preschool,700 Forman Avenue,Point Pleasant Beach,08742,(732) 701-9900,pointbeachprep@hotmail.com,2 1/2 - 6 years,52.0
Ocean,090700280,Child Care Center,"The Special Children's Center, Inc",1400 Prospect Street,Lakewood,08701,(732) 367-0099,shani@thecenternj.org,0 - 13 years,131.0
Ocean,090200048,Child Care Center,Oorah Inc,1785  Swarthmore Avenue,Lakewood,08701,(732) 730-1000,Marcy.Schreiber@oorah.org,0 - 6 years,108.0
Ocean,081000371,Child Care Center,Preparatory Academy Of NJ,109 East Pleasant Grove Road,Jackson,08527,(732) 928-5205,aplichtschein@gmail.com,0 - 13 years,84.0
Ocean,080800131,Child Care Center,Cassville Nursery,15 Cassville Road,Jackson,08527,(732) 276-7244,sinha@cassvillenursery.com,0 - 13 years,60.0
Ocean,071200068,Child Care Center,Ocean Inc. Kids Child Development Center,Ocean County College,Toms River,08753,(732) 864-1401,msaunders@oceaninc.org,0 - 6 years,120.0
Ocean,071000101,Child Care Center,Smart Start Academy,1580 Lakewood Road,Toms River,08755,(732) 505-6300,info@smartstartacademy.net,0 - 13 years,180.0
Ocean,070900006,Child Care Center,The Learning Experience at Jackson,178 North County Line Road,Jackson,08527,(732) 961-0605,jackson@tlecorp.com,0 - 13 years,188.0
"Provider 
County",License Number,Provider Type,Provider Name,Provider Address 1,Provider City,"Provider Zip 
Code","Provider Phone 
Number",Provider Email Address,Ages Served,
Passaic,CCC130548,Child Care Center,Youth Education Academy at Public School 2,22 Passaic Street,Paterson,07501,(609) 357-8608,janiceg@yeanj.org,6 - 13 years,269.0
Passaic,CCC130416,Child Care Center,Youth Education Academy at Public School 18,51 East 18th Street,Paterson,07524,(609) 357-8608,janice.gomez24@yahoo.com,6 - 13 years,153.0
Passaic,CCC129689,Child Care Center,B&GC Clifton CELA-B Wraparound Program,290 Brighton Road,Clifton,07012,(973) 470-2060,gblau@bgcclifton.org,2 1/2 - 6 years,30.0
Passaic,CCC129055,Child Care Center,Peacock Learning Academy,197 Hamburg Turnpike,Wayne,07470,(973) 755-2233,peacocklearningacademy@gmail.com,0 - 6 years,77.0
Passaic,CCC128982,Child Care Center,Christian Pentecostal After School - School 24's Titans Afterschool Program,50 19th Ave,Paterson,07503,(973) 399-0004,deborahfsimpkins@gmail.com,2 1/2 - 13 years,193.0
Passaic,CCC128976,Child Care Center,Christian Pentecostal After School - School 16's Titans Afterschool Program,11 22nd Avenue,Paterson,07503,(973) 399-0004,deborahfsimpkins@gmail.com,2 1/2 - 13 years,46.0
Passaic,CCC128945,Child Care Center,Christian Pentecostal After School - School 13's Titans Afterschool Program,690 East 23rd Street,Paterson,07504,(973) 399-0004,deborahfsimpkins@gmail.com,2 1/2 - 13 years,18.0
Passaic,CCC128937,Child Care Center,Christian Pentecostal After School - School 10's Titans Afterschool Program,48 Mercer Street,Paterson,07524,(973) 399-0004,deborahfsimpkins@gmail.com,6 - 13 years,50.0
Passaic,CCC128306,Child Care Center,Learning Stars Academy,211 Lackawanna Avenue,Woodland Park,07424,(862) 596-6915,Quincimona@learingstarsacademy.com,0 - 13 years,30.0
Passaic,CCC128100,Child Care Center,Bella Chanel Mentoring Program,85 Hamilton Avenue,Passaic,07055,(862) 668-9386,kim@bellachanelmp.org,6 - 13 years,90.0
Passaic,CCC127978,Child Care Center,Prospect Park Future Scholars,94 Brown Avenue,Prospect Park,07508,(862) 271-7726,futurescholars@prospectpark.net,6 - 13 years,100.0
Passaic,CCC127822,Child Care Center,Wonder of Learning Academy,661 Main Street,Paterson,07015,(973) 323-9144,thewonderoflearningacademy@gmail.com,0 - 13 years,84.0
Passaic,CCC127760,Child Care Center,Early Dreamers Academy,907-909 East 28th St,Paterson,07513,(862) 221-8474,earlydreamers23@gmail.com,0 - 13 years,45.0
Passaic,CCC127117,Child Care Center,New City Kids Paterson,22 Mill St,Paterson,07501,(973) 803-3165,jessie@newcitykids.org,6 - 13 years,100.0
Passaic,CCC126758,Child Care Center,Helping Hands Childcare Services LLC,176 12th Ave,Paterson,07501,(862) 944-5240,johnsondaisy@ymail.com,2 1/2 - 13 years,30.0
Passaic,CCC123816,Child Care Center,Boys & Girls Club of Wayne - Memorial School Site,201 Squaw Brook Road,NORTH HALEDON,07508,(973) 956-0033,ddipsey@bgcnwnj.org,6 - 13 years,101.0
Passaic,CCC123704,Child Care Center,Catapult Learning at Vincent Capuana School 15,374 Broadway,Passaic,07055,(908) 436-6164,angela.amatrucola@catapultlearning.com,2 1/2 - 13 years,40.0
Passaic,CCC123544,Child Care Center,B&GC Clifton CELA-S Wraparound Program,37 Speer Avenue,Clifton,07013,(973) 773-0966,gblau@bgcclifton.org,2 1/2 - 6 years,30.0
Passaic,CCC122611,Child Care Center,Rainbow Dreams Day Care,211 Florida Ave,Paterson,07503,(862) 271-6402,acevedoangela687@gmail.com,2 1/2 - 6 years,18.0
Passaic,CCC122473,Child Care Center,Kidz At Play Recreation Community Service 3,1 Jasper St,Paterson,07522,(862) 600-1824,info@kidzatplay.org,0 - 13 years,92.0
Passaic,CCC121908,Child Care Center,New Beginnings Day Care,15 Grove Street,Passaic,07055,(973) 472-3498,catedralpassaic@aol.com,0 - 13 years,104.0
Passaic,CCC121883,Child Care Center,Oasis PS16 Full Service Community School,11 22nd Avenue,Paterson,07513,(973) 881-8307,joanncardillo@oasisnj.org,6 - 13 years,75.0
Passaic,CCC121771,Child Care Center,Boys & Girls Club of Paterson and Passaic School 6,85 Hamilton Ave,Passaic,07055,(973) 777-7235,Kortiz@bgcppnj.org,6 - 13 years,90.0
Passaic,CCC121712,Child Care Center,Yamilet Daycare LLC,693 E 18th Street,Paterson,07501,(973) 780-0581,rosnaldyluis0322@gmail.com,2 1/2 - 13 years,33.0
Passaic,CCC121656,Child Care Center,Tiny Steps Learning Center,150 Paterson Ave,Paterson,07502,(973) 942-5995,daycare@tinysteps.io,2 1/2 - 13 years,30.0
Passaic,CCC121613,Child Care Center,Circassian Benevolent Association,383 Oldham Road,Wayne,07470,(973) 689-7442,kndc@cbaamerica.org,0 - 13 years,30.0
Passaic,CCC121329,Child Care Center,Certified Angels - School 24,36 Parker Avenue,Passaic,07055,(973) 836-9964,info@certifiedangels.org,2 1/2 - 13 years,125.0
Passaic,CCC120812,Child Care Center,Charles Olbon School,50 Lincoln Lane,Woodland Park,07424,(973) 345-8100,lguzman@wpnj.us,6 - 13 years,75.0
